demand_id,demand_lat,demand_lon,Demand_received,Demand_reached,Demand_completed,Car_station,Call_type,Car_lat,Car_lon,DriveDistance,DriveTime
1589,38.7731786,-9.173800577,10-01-2023 13:02,10-01-2023 13:08,10-01-2023 13:21,305,3,38.7577593,-9.161778149,2173.026344,2.607631613
1590,38.721082,-9.193743002,08-15-2023 22:42,08-15-2023 23:19,08-15-2023 23:27,301,3,38.7522342,-9.16694134,4567.243177,5.480691812
1591,38.7671157,-9.165147697,01-16-2023 09:26,01-16-2023 09:46,01-16-2023 10:19,304,1,38.7435152,-9.093151175,8420.554558,10.10466547
1592,38.7686033,-9.130356928,06-16-2023 02:08,06-16-2023 02:13,06-16-2023 02:20,301,3,38.7394851,-9.162344838,4807.447111,5.768936533
1593,38.7242392,-9.134990339,12-21-2023 05:02,12-21-2023 05:27,12-21-2023 06:04,304,1,38.7012378,-9.115420817,3356.380491,4.027656589
1594,38.7203349,-9.178603103,02-22-2023 20:12,02-22-2023 20:19,02-22-2023 20:39,302,2,38.7865655,-9.095196543,11836.77133,14.2041256
1595,38.7741948,-9.18289588,01-02-2023 00:12,01-02-2023 00:32,01-02-2023 00:37,301,2,38.7538692,-9.189819383,2386.423515,2.863708218
1596,38.7075449,-9.133580576,01-23-2023 15:17,01-23-2023 15:23,01-23-2023 15:55,305,3,38.7690923,-9.112144257,7243.3288,8.69199456
1597,38.7085036,-9.146837049,12-12-2023 05:27,12-12-2023 05:33,12-12-2023 06:03,302,3,38.737628,-9.120458477,4367.154272,5.240585127
1598,38.7778914,-9.178949708,10-21-2023 17:40,10-21-2023 17:52,10-21-2023 18:24,304,2,38.7379103,-9.101040839,9732.299657,11.67875959
1599,38.7391468,-9.19166093,02-25-2023 21:55,02-25-2023 22:39,02-25-2023 22:52,304,1,38.7156342,-9.152748137,5052.912137,6.063494564
1600,38.7313164,-9.166549227,10-04-2023 21:34,10-04-2023 22:16,10-04-2023 22:39,304,2,38.7462117,-9.109060811,6600.185749,7.920222899
1601,38.7437182,-9.155702131,07-19-2023 13:45,07-19-2023 14:37,07-19-2023 15:18,300,3,38.7331644,-9.199156801,4969.903258,5.96388391
1602,38.7411021,-9.100670097,02-03-2023 17:44,02-03-2023 18:37,02-03-2023 18:44,300,3,38.7608822,-9.127526085,3706.942087,4.448330505
1603,38.7077054,-9.155500899,06-26-2023 18:21,06-26-2023 19:06,06-26-2023 20:00,300,3,38.7881295,-9.092046545,11385.37062,13.66244474
1604,38.7649067,-9.101800742,05-23-2023 03:50,05-23-2023 04:37,05-23-2023 04:52,302,3,38.7639417,-9.150797958,5446.557622,6.535869147
1605,38.7254205,-9.162977317,10-05-2023 01:03,10-05-2023 01:34,10-05-2023 02:15,304,3,38.7295624,-9.196366511,3739.284185,4.487141022
1606,38.7685853,-9.150553397,11-09-2023 01:03,11-09-2023 01:37,11-09-2023 02:28,300,3,38.7672453,-9.151107933,161.1749325,0.193409919
1608,38.726041,-9.17305441,12-10-2023 08:16,12-10-2023 08:58,12-10-2023 09:19,300,3,38.714099,-9.145487515,3338.880936,4.006657124
1609,38.7337412,-9.192918893,12-27-2023 05:09,12-27-2023 06:04,12-27-2023 06:39,304,2,38.7401006,-9.120300775,8101.593281,9.721911937
1610,38.7722463,-9.167511963,02-22-2023 00:39,02-22-2023 01:31,02-22-2023 02:24,302,3,38.710627,-9.179692251,6980.818814,8.376982577
1611,38.7787709,-9.112202525,07-01-2023 01:17,07-01-2023 01:45,07-01-2023 01:57,300,3,38.7768079,-9.178947923,7421.224253,8.905469104
1612,38.7841428,-9.111947504,09-20-2023 06:52,09-20-2023 07:27,09-20-2023 07:33,300,2,38.7033831,-9.134858157,9329.738207,11.19568585
1613,38.7870956,-9.100310049,11-22-2023 17:41,11-22-2023 18:05,11-22-2023 18:15,300,3,38.7312671,-9.152913356,8525.114259,10.23013711
1614,38.7581805,-9.161474252,07-17-2023 06:49,07-17-2023 07:18,07-17-2023 07:47,305,3,38.7705926,-9.198035612,4291.16483,5.149397796
1615,38.7247408,-9.197195101,08-22-2023 06:40,08-22-2023 07:25,08-22-2023 08:15,305,2,38.7406239,-9.138092935,6801.614993,8.161937992
1616,38.7160219,-9.111327299,08-16-2023 01:29,08-16-2023 01:56,08-16-2023 02:27,301,1,38.7309164,-9.135573174,3162.502349,3.795002818
1617,38.7107521,-9.1396183,01-31-2023 19:34,01-31-2023 19:58,01-31-2023 20:18,305,1,38.7036004,-9.156457538,2033.287168,2.439944601
1618,38.7467523,-9.19067011,03-16-2023 11:04,03-16-2023 11:45,03-16-2023 11:53,301,2,38.7697516,-9.145060038,5677.067225,6.81248067
1619,38.7550525,-9.09704494,08-26-2023 10:58,08-26-2023 11:38,08-26-2023 12:11,302,3,38.7435146,-9.09151252,1422.105076,1.706526091
1620,38.7276189,-9.182175006,06-10-2023 23:05,06-10-2023 23:52,06-10-2023 00:04,301,1,38.7606177,-9.13540077,6361.919007,7.634302809
1621,38.7770226,-9.193935403,08-07-2023 14:58,08-07-2023 15:53,08-07-2023 16:18,300,3,38.7584183,-9.119682752,8507.453548,10.20894426
1622,38.7439227,-9.128148222,04-05-2023 03:15,04-05-2023 03:23,04-05-2023 03:33,305,2,38.7601513,-9.146313331,2707.184169,3.248621003
1623,38.781651,-9.189203134,11-01-2023 11:34,11-01-2023 12:25,11-01-2023 12:39,305,1,38.7584065,-9.107052251,9488.611714,11.38633406
1624,38.7396496,-9.145604022,08-05-2023 03:11,08-05-2023 03:46,08-05-2023 03:59,301,3,38.7816287,-9.092346507,7536.672917,9.044007501
1625,38.7783327,-9.179080632,07-01-2023 14:24,07-01-2023 14:56,07-01-2023 15:18,304,3,38.766123,-9.125630763,6093.382825,7.31205939
1626,38.7400825,-9.142529135,06-29-2023 16:14,06-29-2023 16:25,06-29-2023 17:10,304,1,38.7760194,-9.183329601,6042.670262,7.251204314
1627,38.720665,-9.186292246,11-27-2023 02:31,11-27-2023 03:15,11-27-2023 04:03,305,3,38.7731154,-9.175440813,5952.733966,7.14328076
1628,38.7498695,-9.125697438,08-24-2023 09:19,08-24-2023 09:51,08-24-2023 10:08,305,2,38.7734306,-9.114653782,2891.937946,3.470325535
1629,38.7162923,-9.155497182,08-08-2023 13:57,08-08-2023 14:38,08-08-2023 15:12,301,3,38.7007994,-9.185912686,3793.623311,4.552347974
1630,38.777052,-9.153334637,05-28-2023 21:28,05-28-2023 21:55,05-28-2023 22:19,300,1,38.781641,-9.166706859,1571.252517,1.88550302
1631,38.7805827,-9.156882576,09-15-2023 03:27,09-15-2023 04:02,09-15-2023 04:35,302,1,38.7706867,-9.092579224,7230.744589,8.676893507
1632,38.747342,-9.129102724,05-21-2023 09:06,05-21-2023 09:20,05-21-2023 09:46,305,1,38.7678541,-9.153594875,3550.559195,4.260671034
1633,38.7689724,-9.137632561,06-15-2023 15:33,06-15-2023 16:28,06-15-2023 16:46,302,2,38.7746218,-9.142743097,846.6523398,1.015982808
1634,38.7214821,-9.190526911,06-14-2023 23:14,06-14-2023 23:40,06-14-2023 00:20,302,3,38.7711991,-9.135287631,8259.622983,9.911547579
1635,38.7559959,-9.094089903,06-18-2023 13:03,06-18-2023 13:29,06-18-2023 13:58,301,3,38.7521747,-9.118342519,2728.662656,3.274395188
1636,38.7283957,-9.143039476,07-31-2023 12:18,07-31-2023 13:05,07-31-2023 13:32,302,3,38.7478428,-9.194854328,6150.887108,7.38106453
1637,38.7728844,-9.158510454,08-28-2023 06:39,08-28-2023 07:02,08-28-2023 07:34,304,3,38.7072635,-9.193807331,8281.139871,9.937367845
1638,38.7097183,-9.13086994,07-07-2023 01:30,07-07-2023 02:20,07-07-2023 02:49,302,1,38.7831573,-9.126778208,8174.595673,9.809514807
1639,38.7782676,-9.166728374,06-25-2023 23:39,06-26-2023 00:09,06-26-2023 00:25,301,1,38.7366032,-9.168909724,4636.88173,5.564258076
1640,38.7680729,-9.17631744,11-06-2023 17:19,11-06-2023 17:41,11-06-2023 18:11,300,2,38.7368952,-9.189244172,3751.084291,4.50130115
1641,38.7380666,-9.188968313,02-04-2023 10:37,02-04-2023 11:04,02-04-2023 11:09,302,1,38.7252598,-9.137498725,5894.698376,7.073638052
1642,38.7216983,-9.095061021,06-14-2023 14:48,06-14-2023 15:34,06-14-2023 16:28,302,2,38.7275094,-9.159312417,7169.982319,8.603978783
1643,38.748619,-9.100971227,09-12-2023 03:22,09-12-2023 03:29,09-12-2023 03:50,301,3,38.7547216,-9.185178934,9383.304348,11.25996522
1644,38.7799586,-9.143510991,07-20-2023 06:16,07-20-2023 06:41,07-20-2023 07:26,302,2,38.7436465,-9.095373999,6701.357864,8.041629437
1645,38.7241935,-9.127457028,08-12-2023 01:35,08-12-2023 02:07,08-12-2023 02:44,304,3,38.7210401,-9.1099813,1973.60147,2.368321764
1646,38.7656242,-9.126013498,07-21-2023 20:36,07-21-2023 20:58,07-21-2023 21:20,305,1,38.7142839,-9.199125235,9928.857762,11.91462931
1647,38.7890277,-9.130292249,06-02-2023 08:31,06-02-2023 09:20,06-02-2023 10:15,301,2,38.7552664,-9.107196867,4546.144901,5.455373881
1648,38.7452163,-9.128712316,02-06-2023 06:56,02-06-2023 07:09,02-06-2023 07:34,302,3,38.7082767,-9.197406725,8668.454341,10.40214521
1649,38.7350375,-9.163484511,04-29-2023 08:12,04-29-2023 08:30,04-29-2023 08:50,304,3,38.7177035,-9.100798404,7228.321613,8.673985936
1650,38.7413655,-9.101583784,05-07-2023 01:18,05-07-2023 01:25,05-07-2023 01:53,300,3,38.745901,-9.123718218,2511.111686,3.013334023
1651,38.7183913,-9.129991258,11-28-2023 05:16,11-28-2023 05:35,11-28-2023 05:59,301,3,38.7093367,-9.095802364,3930.718321,4.716861985
1652,38.717858,-9.121207217,08-16-2023 05:22,08-16-2023 06:11,08-16-2023 06:30,304,2,38.7302318,-9.16358241,4906.214644,5.887457572
1653,38.7597188,-9.092567264,12-27-2023 22:47,12-27-2023 23:19,12-27-2023 23:50,302,1,38.7340492,-9.145172833,6505.45304,7.806543648
1654,38.7494635,-9.164986325,11-24-2023 13:37,11-24-2023 14:27,11-24-2023 14:50,301,3,38.7252047,-9.198185873,4569.826161,5.483791393
1655,38.7117587,-9.129152735,07-14-2023 20:01,07-14-2023 20:06,07-14-2023 20:20,300,2,38.7399509,-9.118097555,3365.543535,4.038652242
1656,38.7459674,-9.108665463,07-10-2023 10:19,07-10-2023 10:57,07-10-2023 11:28,304,1,38.7243685,-9.151557315,5337.245462,6.404694554
1657,38.7168412,-9.130181107,11-24-2023 18:17,11-24-2023 18:53,11-24-2023 19:15,302,2,38.7112121,-9.106051305,2753.768114,3.304521737
1658,38.7261055,-9.110042654,06-17-2023 23:26,06-18-2023 00:00,06-18-2023 00:39,301,2,38.7535426,-9.193336215,9746.460536,11.69575264
1659,38.7575613,-9.119646646,06-01-2023 06:16,06-01-2023 06:21,06-01-2023 07:00,304,3,38.7599108,-9.118752791,279.379816,0.335255779
1660,38.7831294,-9.157874442,03-03-2023 10:34,03-03-2023 11:11,03-03-2023 11:46,304,1,38.7401495,-9.1763307,5198.532235,6.238238683
1661,38.7457078,-9.113559339,11-07-2023 09:09,11-07-2023 10:04,11-07-2023 10:51,305,3,38.7098294,-9.122412081,4107.079495,4.928495394
1662,38.7807135,-9.156024186,12-31-2023 08:45,12-31-2023 09:17,12-31-2023 09:22,305,3,38.7198573,-9.14290363,6918.905819,8.302686983
1663,38.7474111,-9.101752613,03-24-2023 14:18,03-24-2023 14:47,03-24-2023 15:21,302,2,38.7304917,-9.19868512,10935.86131,13.12303357
1664,38.77101,-9.135085066,11-23-2023 17:34,11-23-2023 18:10,11-23-2023 18:59,301,2,38.7029727,-9.11881813,7774.717126,9.329660551
1665,38.7047288,-9.186794153,04-17-2023 23:11,04-17-2023 23:22,04-17-2023 23:43,302,3,38.7082255,-9.176649478,1192.565188,1.431078226
1666,38.7726252,-9.180300192,09-07-2023 05:57,09-07-2023 06:29,09-07-2023 07:14,300,3,38.7268204,-9.115996622,8774.372188,10.52924663
1667,38.7100815,-9.161151002,11-26-2023 20:31,11-26-2023 20:37,11-26-2023 20:52,301,3,38.7671808,-9.14673201,6545.169423,7.854203307
1668,38.7694171,-9.128307065,03-03-2023 08:46,03-03-2023 09:01,03-03-2023 09:14,302,2,38.7499929,-9.163085404,4427.229297,5.312675156
1669,38.7248033,-9.149677625,02-17-2023 19:24,02-17-2023 20:13,02-17-2023 20:33,302,3,38.7085077,-9.168545513,2770.781926,3.324938311
1670,38.7771863,-9.127650575,07-25-2023 20:57,07-25-2023 21:42,07-25-2023 22:32,305,2,38.7575603,-9.110321587,2909.791584,3.491749901
1671,38.7535484,-9.113438791,05-07-2023 12:37,05-07-2023 13:02,05-07-2023 13:42,304,1,38.7813958,-9.173221736,7329.680834,8.795617001
1672,38.7183841,-9.115895066,09-11-2023 21:56,09-11-2023 22:05,09-11-2023 22:57,304,2,38.7879885,-9.173234563,10022.61239,12.02713487
1673,38.722731,-9.117210583,07-24-2023 03:14,07-24-2023 03:33,07-24-2023 04:01,301,1,38.7659596,-9.099771327,5180.602961,6.216723553
1674,38.7245897,-9.196982357,01-16-2023 09:05,01-16-2023 09:22,01-16-2023 09:40,304,1,38.7683648,-9.165642777,5983.396624,7.180075949
1675,38.7452476,-9.115471128,04-16-2023 13:46,04-16-2023 14:18,04-16-2023 14:27,305,3,38.7447768,-9.109878164,623.7947924,0.748553751
1676,38.7765039,-9.142059615,10-11-2023 22:44,10-11-2023 23:07,10-11-2023 23:12,300,2,38.7842217,-9.102648162,4463.344266,5.35601312
1677,38.7793846,-9.141689128,06-20-2023 18:19,06-20-2023 18:48,06-20-2023 19:31,300,3,38.7507686,-9.154228565,3472.294233,4.16675308
1678,38.7366709,-9.127911282,04-28-2023 16:06,04-28-2023 16:21,04-28-2023 16:50,305,1,38.7188998,-9.180203036,6138.092904,7.365711484
1679,38.7223714,-9.133186684,08-05-2023 03:30,08-05-2023 03:46,08-05-2023 04:08,304,3,38.7830429,-9.139043855,6774.318514,8.129182217
1680,38.7752868,-9.138156559,12-10-2023 18:48,12-10-2023 19:21,12-10-2023 19:26,301,3,38.7242187,-9.170391813,6711.78574,8.054142888
1681,38.7203982,-9.176831707,05-01-2023 12:56,05-01-2023 13:28,05-01-2023 13:46,305,3,38.7877763,-9.107354538,10756.32925,12.9075951
1682,38.779768,-9.144598783,10-27-2023 14:08,10-27-2023 14:34,10-27-2023 14:44,304,3,38.7352085,-9.144125201,4952.577959,5.943093551
1683,38.7605002,-9.158273308,07-19-2023 05:46,07-19-2023 05:56,07-19-2023 06:19,300,3,38.7679937,-9.100069884,6522.061429,7.826473714
1684,38.7468031,-9.122624258,06-23-2023 10:19,06-23-2023 10:27,06-23-2023 10:33,300,3,38.7662297,-9.151810085,3896.536011,4.675843213
1685,38.7065939,-9.168773559,05-10-2023 11:21,05-10-2023 12:12,05-10-2023 12:22,301,2,38.7137818,-9.109606383,6624.127393,7.948952872
1686,38.7401413,-9.096736421,02-23-2023 00:32,02-23-2023 01:19,02-23-2023 01:58,304,2,38.7020017,-9.099795088,4252.406065,5.102887278
1687,38.7373238,-9.103162107,10-30-2023 11:34,10-30-2023 11:47,10-30-2023 12:15,305,3,38.7341391,-9.105908678,467.3915774,0.560869893
1688,38.7489344,-9.131961226,10-05-2023 09:27,10-05-2023 09:46,10-05-2023 10:06,302,3,38.7441571,-9.198370998,7399.7882,8.87974584
1689,38.707174,-9.172533634,12-29-2023 06:31,12-29-2023 07:18,12-29-2023 08:02,301,3,38.7741186,-9.10473962,10588.93281,12.70671937
1690,38.7887728,-9.138242905,04-14-2023 13:19,04-14-2023 13:58,04-14-2023 14:15,300,2,38.7177247,-9.179252725,9117.21784,10.94066141
1691,38.73984,-9.171895637,10-14-2023 00:59,10-14-2023 01:48,10-14-2023 02:14,305,3,38.7391182,-9.13843139,3720.047992,4.464057591
1692,38.7653405,-9.185436978,07-07-2023 19:56,07-07-2023 20:12,07-07-2023 20:40,305,1,38.7171769,-9.178384079,5409.942123,6.491930547
1693,38.7441903,-9.163067204,02-16-2023 01:36,02-16-2023 01:49,02-16-2023 02:43,305,1,38.7886083,-9.18212989,5371.986912,6.446384294
1694,38.7848089,-9.100895452,11-20-2023 21:47,11-20-2023 22:07,11-20-2023 22:38,305,2,38.7213902,-9.179053546,11186.24893,13.42349872
1695,38.7622162,-9.151850077,05-29-2023 16:31,05-29-2023 17:25,05-29-2023 17:42,301,3,38.7820051,-9.175476574,3425.194937,4.110233925
1696,38.7822102,-9.190913805,11-23-2023 19:12,11-23-2023 19:58,11-23-2023 20:41,304,3,38.727873,-9.166277237,6630.716845,7.956860214
1697,38.7555033,-9.193828466,07-13-2023 14:48,07-13-2023 15:43,07-13-2023 16:33,305,3,38.7265057,-9.159723421,4975.27348,5.970328176
1698,38.7763642,-9.115666377,04-18-2023 01:09,04-18-2023 01:44,04-18-2023 01:57,302,3,38.7638166,-9.114787398,1397.945157,1.677534189
1699,38.7608335,-9.145949456,02-15-2023 18:40,02-15-2023 19:02,02-15-2023 19:15,304,3,38.7057094,-9.107049318,7498.289905,8.997947886
1700,38.7299676,-9.108201491,07-12-2023 23:27,07-12-2023 23:50,07-12-2023 00:14,305,3,38.7062941,-9.112131726,2667.061263,3.200473515
1701,38.7138611,-9.145811252,09-20-2023 23:41,09-21-2023 00:33,09-21-2023 01:08,305,3,38.7788057,-9.134711505,7322.538276,8.787045931
1702,38.7826167,-9.098473044,06-19-2023 13:33,06-19-2023 14:17,06-19-2023 14:56,302,3,38.745327,-9.195280709,11529.69813,13.83563775
1703,38.7446714,-9.093424592,04-10-2023 06:53,04-10-2023 07:00,04-10-2023 07:52,302,2,38.7062349,-9.186570266,11198.86392,13.43863671
1704,38.7158191,-9.15690609,05-15-2023 00:12,05-15-2023 01:04,05-15-2023 01:25,305,1,38.7850077,-9.17343281,7905.877936,9.487053523
1705,38.7186156,-9.107440478,10-07-2023 11:39,10-07-2023 12:11,10-07-2023 12:44,302,2,38.7138749,-9.142233759,3902.619738,4.683143686
1706,38.7508697,-9.14423457,08-27-2023 01:54,08-27-2023 02:28,08-27-2023 03:16,305,2,38.7597294,-9.12504975,2348.563521,2.818276225
1707,38.7126123,-9.124332263,09-27-2023 08:33,09-27-2023 08:53,09-27-2023 08:58,300,3,38.7356517,-9.108339219,3117.030732,3.740436878
1708,38.7196412,-9.119476317,03-16-2023 02:10,03-16-2023 02:48,03-16-2023 03:40,305,3,38.7118769,-9.172894301,5999.205979,7.199047175
1709,38.7471989,-9.157191264,08-24-2023 08:56,08-24-2023 09:06,08-24-2023 09:15,304,3,38.7599032,-9.128835359,3453.288479,4.143946175
1710,38.7295997,-9.19389995,01-11-2023 01:30,01-11-2023 02:04,01-11-2023 02:13,305,2,38.7636633,-9.15530087,5721.46532,6.865758384
1711,38.7743965,-9.099006543,12-14-2023 03:32,12-14-2023 04:07,12-14-2023 04:40,301,3,38.7269387,-9.150181475,7756.766901,9.308120281
1712,38.7696325,-9.120469956,12-29-2023 06:01,12-29-2023 06:56,12-29-2023 07:15,304,3,38.7022143,-9.153025392,8320.645306,9.984774367
1713,38.7065446,-9.184747924,12-28-2023 08:33,12-28-2023 09:00,12-28-2023 09:11,301,3,38.7317844,-9.154622747,4367.881181,5.241457417
1714,38.7011869,-9.116156908,06-22-2023 03:04,06-22-2023 03:19,06-22-2023 03:50,300,3,38.7788887,-9.130094163,8773.519055,10.52822287
1715,38.7514335,-9.104070033,04-30-2023 16:03,04-30-2023 16:45,04-30-2023 17:28,302,3,38.7056993,-9.149566155,7169.554551,8.603465461
1716,38.7154217,-9.095608799,06-10-2023 12:02,06-10-2023 12:28,06-10-2023 12:38,302,3,38.7537523,-9.165091058,8819.297523,10.58315703
1717,38.7837768,-9.106206417,02-20-2023 23:37,02-20-2023 23:49,02-20-2023 00:32,301,2,38.701754,-9.096057164,9185.453154,11.02254379
1718,38.739389,-9.164865177,10-18-2023 20:24,10-18-2023 21:14,10-18-2023 22:00,301,2,38.7150028,-9.109248529,6749.256788,8.099108146
1719,38.7009722,-9.155480247,08-06-2023 06:05,08-06-2023 06:10,08-06-2023 06:24,305,3,38.7312696,-9.1593905,3395.150975,4.07418117
1720,38.7173833,-9.194918382,10-30-2023 13:56,10-30-2023 14:08,10-30-2023 14:46,302,2,38.789804,-9.162450228,8820.64167,10.58477
1721,38.7838599,-9.158803088,01-18-2023 23:53,01-19-2023 00:44,01-19-2023 00:50,302,1,38.7240645,-9.103829497,9027.323388,10.83278807
1722,38.7228852,-9.144378438,08-16-2023 06:37,08-16-2023 07:08,08-16-2023 07:33,305,3,38.7604993,-9.135160166,4304.10377,5.164924524
1723,38.7418487,-9.099617656,06-03-2023 20:26,06-03-2023 20:54,06-03-2023 21:02,300,3,38.7515565,-9.12168978,2679.856151,3.215827381
1724,38.765041,-9.119456452,01-19-2023 13:27,01-19-2023 13:59,01-19-2023 14:45,300,2,38.7052829,-9.163864613,8274.532005,9.929438406
1725,38.7386089,-9.168484162,05-20-2023 12:12,05-20-2023 12:32,05-20-2023 12:43,304,3,38.767517,-9.095986738,8674.222544,10.40906705
1726,38.7136864,-9.107717557,02-11-2023 19:46,02-11-2023 20:16,02-11-2023 20:53,304,3,38.7067931,-9.125704682,2140.844829,2.569013795
1727,38.7157178,-9.162320516,10-13-2023 18:11,10-13-2023 18:28,10-13-2023 19:17,304,2,38.7426957,-9.128749007,4786.535331,5.743842397
1728,38.7234166,-9.102170792,01-15-2023 05:24,01-15-2023 05:50,01-15-2023 05:55,301,3,38.7783722,-9.097471694,6129.997955,7.355997546
1729,38.7119791,-9.147780637,05-17-2023 11:29,05-17-2023 12:24,05-17-2023 12:29,305,3,38.7317371,-9.17665472,3888.421883,4.66610626
1730,38.736597,-9.172788839,07-15-2023 23:15,07-15-2023 23:30,07-15-2023 00:15,300,2,38.7093535,-9.153537531,3707.483021,4.448979625
1731,38.7408372,-9.10289782,10-25-2023 07:40,10-25-2023 08:13,10-25-2023 08:35,302,1,38.7570776,-9.118269146,2485.213807,2.982256568
1732,38.7228269,-9.129658994,05-22-2023 20:40,05-22-2023 21:26,05-22-2023 22:19,305,3,38.7461838,-9.149271597,3389.646532,4.067575838
1733,38.7496357,-9.141709003,08-31-2023 18:08,08-31-2023 18:15,08-31-2023 18:51,300,3,38.7748747,-9.174682758,4614.980083,5.5379761
1734,38.7231941,-9.121957106,05-09-2023 08:30,05-09-2023 08:53,05-09-2023 09:10,300,3,38.7000789,-9.109927816,2896.053504,3.475264205
1735,38.7105153,-9.145710293,12-07-2023 21:43,12-07-2023 22:34,12-07-2023 23:27,302,3,38.775771,-9.188577479,8677.317206,10.41278065
1736,38.7498535,-9.160460392,07-08-2023 01:13,07-08-2023 01:41,07-08-2023 02:20,302,3,38.7558168,-9.15541275,868.3053055,1.041966367
1737,38.7364992,-9.150188909,09-19-2023 00:14,09-19-2023 01:04,09-19-2023 01:51,302,3,38.7166227,-9.166170357,2834.549881,3.401459857
1738,38.7856776,-9.150091386,11-26-2023 12:51,11-26-2023 13:00,11-26-2023 13:20,305,2,38.7779625,-9.099302307,5709.401262,6.851281515
1739,38.7634342,-9.126770434,09-18-2023 11:20,09-18-2023 11:56,09-18-2023 12:07,305,3,38.7102148,-9.120156276,5960.25476,7.152305712
1740,38.773634,-9.108977521,06-02-2023 06:58,06-02-2023 07:04,06-02-2023 07:49,302,3,38.7082421,-9.095275467,7425.4218,8.91050616
1741,38.7514569,-9.105536472,11-05-2023 09:47,11-05-2023 10:36,11-05-2023 10:53,301,2,38.7455425,-9.110200945,837.146251,1.004575501
1742,38.7590657,-9.16330717,02-28-2023 07:59,02-28-2023 08:09,02-28-2023 08:31,305,2,38.765868,-9.150389454,1622.548221,1.947057865
1743,38.7453041,-9.141284873,04-12-2023 02:23,04-12-2023 03:05,04-12-2023 03:44,301,3,38.7619718,-9.199490948,6728.967995,8.074761594
1744,38.7389863,-9.101742028,07-12-2023 09:27,07-12-2023 10:15,07-12-2023 10:53,304,1,38.7669026,-9.162659477,7447.354149,8.936824979
1745,38.7791931,-9.156130986,06-04-2023 16:56,06-04-2023 17:44,06-04-2023 18:01,302,3,38.7499405,-9.11935903,5222.222051,6.266666462
1746,38.7485342,-9.134620543,09-30-2023 01:56,09-30-2023 02:17,09-30-2023 03:10,305,1,38.7890939,-9.107935135,5395.910348,6.475092418
1747,38.7850149,-9.182707405,07-18-2023 18:23,07-18-2023 18:33,07-18-2023 19:20,300,3,38.7064576,-9.168153151,8879.356277,10.65522753
1748,38.7596585,-9.095494654,12-06-2023 03:52,12-06-2023 04:27,12-06-2023 04:34,300,3,38.7580715,-9.181798345,9593.327441,11.51199293
1749,38.7315724,-9.113218777,07-11-2023 12:53,07-11-2023 13:13,07-11-2023 13:46,301,1,38.7134755,-9.115425629,2026.170916,2.431405099
1750,38.7398184,-9.1839104,02-10-2023 09:38,02-10-2023 10:23,02-10-2023 11:11,305,3,38.7104412,-9.145227474,5398.414497,6.478097396
1751,38.703943,-9.19513112,04-02-2023 09:16,04-02-2023 09:52,04-02-2023 10:14,301,3,38.7397546,-9.123530212,8897.480933,10.67697712
1752,38.7057193,-9.13338241,12-11-2023 07:34,12-11-2023 08:17,12-11-2023 08:59,301,3,38.7061869,-9.096121034,4141.518136,4.969821764
1753,38.7480172,-9.116301125,05-31-2023 20:37,05-31-2023 21:26,05-31-2023 22:07,301,1,38.7584407,-9.137955304,2670.928974,3.205114769
1754,38.7898845,-9.190633652,07-31-2023 15:49,07-31-2023 16:02,07-31-2023 16:42,300,2,38.7230499,-9.127863062,10190.30741,12.22836889
1755,38.7096836,-9.12730471,08-10-2023 19:46,08-10-2023 20:21,08-10-2023 21:15,300,2,38.7257204,-9.107592096,2824.25631,3.389107572
1756,38.7121137,-9.199955454,04-19-2023 02:09,04-19-2023 02:27,04-19-2023 03:00,302,3,38.7479488,-9.143140313,7465.459562,8.958551475
1757,38.7772073,-9.136100403,03-25-2023 21:24,03-25-2023 22:03,03-25-2023 22:55,302,3,38.7534835,-9.152604331,3211.894653,3.854273583
1758,38.7827949,-9.096597585,11-02-2023 17:14,11-02-2023 17:59,11-02-2023 18:31,304,3,38.7471174,-9.10492271,4071.681148,4.886017378
1759,38.7344425,-9.131460014,12-23-2023 03:17,12-23-2023 03:22,12-23-2023 04:00,304,3,38.716626,-9.11710711,2542.712468,3.051254961
1760,38.7189428,-9.186142435,04-29-2023 13:50,04-29-2023 14:11,04-29-2023 14:18,304,2,38.7625573,-9.159681769,5669.604924,6.803525909
1761,38.7735649,-9.12392518,10-05-2023 07:01,10-05-2023 07:37,10-05-2023 07:59,304,3,38.734991,-9.199443657,9424.551899,11.30946228
1762,38.7538583,-9.150718534,01-11-2023 12:36,01-11-2023 13:30,01-11-2023 14:24,302,3,38.7093043,-9.139654907,5102.07031,6.122484372
1763,38.7848408,-9.162681724,01-21-2023 07:35,01-21-2023 08:14,01-21-2023 08:51,301,2,38.7681505,-9.098286737,7393.275418,8.871930502
1764,38.77795,-9.111753621,10-03-2023 17:32,10-03-2023 17:42,10-03-2023 17:51,301,1,38.7325049,-9.091811872,5515.597427,6.618716913
1765,38.7284961,-9.196913448,01-15-2023 07:28,01-15-2023 08:01,01-15-2023 08:16,301,3,38.7456593,-9.170674184,3484.654144,4.181584973
1766,38.7518334,-9.110281273,05-19-2023 11:59,05-19-2023 12:12,05-19-2023 12:55,300,3,38.7339252,-9.199834841,10149.94536,12.17993443
1767,38.7643103,-9.17780609,01-08-2023 16:23,01-08-2023 16:39,01-08-2023 17:32,301,3,38.7313535,-9.171288327,3733.727732,4.480473279
1768,38.7618982,-9.091984995,06-09-2023 13:45,06-09-2023 14:37,06-09-2023 15:12,300,3,38.7094305,-9.161917251,9716.485565,11.65978268
